Date,Close
2021-05-12,867.4819946289062
2021-05-14,878.432373046875
2021-05-17,888.884033203125
2021-05-18,901.398681640625
2021-05-19,905.5248413085938
2021-05-20,900.242431640625
2021-05-21,908.018798828125
2021-05-24,900.3557739257812
2021-05-25,890.1536254882812
2021-05-26,893.2822265625
2021-05-27,896.0255737304688
2021-05-28,949.8478393554688
2021-05-31,979.5475463867188
2021-06-01,983.447021484375
2021-06-02,998.1156005859375
2021-06-03,1001.9243774414062
2021-06-04,993.2412109375
2021-06-07,1009.9727783203125
2021-06-08,1004.1688842773438
2021-06-09,986.2130126953125
2021-06-10,989.8404541015625
2021-06-11,1007.0098266601562
2021-06-14,1021.4566650390625
2021-06-15,1023.7770385742188
2021-06-16,1006.3045043945312
2021-06-17,1008.1473999023438
2021-06-18,1012.697509765625
2021-06-21,1017.9756469726562
2021-06-22,1012.742919921875
2021-06-23,1003.4608154296875
2021-06-24,979.868408203125
2021-06-25,957.5499877929688
2021-06-28,949.155029296875
2021-06-29,949.97412109375
2021-06-30,960.3712158203125
2021-07-01,954.5924682617188
2021-07-02,968.7432861328125
2021-07-05,978.3668212890625
2021-07-06,966.8095703125
2021-07-07,960.0980834960938
2021-07-08,952.1581420898438
2021-07-09,942.4208984375
2021-07-12,948.2905883789062
2021-07-13,955.3887939453125
2021-07-14,949.155029296875
2021-07-15,947.4943237304688
2021-07-16,961.1674194335938
2021-07-19,955.0474853515625
2021-07-20,952.7041625976562
2021-07-22,964.9440307617188
2021-07-23,958.1188354492188
2021-07-26,944.9917602539062
2021-07-27,935.0496826171875
2021-07-28,927.0187377929688
2021-07-29,934.25341796875
2021-07-30,926.0860595703125
2021-08-02,943.0125122070312
2021-08-03,949.9513549804688
2021-08-04,957.2315673828125
2021-08-05,971.109375
2021-08-06,950.5429077148438
2021-08-09,945.128173828125
2021-08-10,950.0877685546875
2021-08-11,963.3969116210938
2021-08-12,960.3028564453125
2021-08-13,976.2965087890625
2021-08-16,988.9685668945312
2021-08-17,984.759765625
2021-08-18,988.5819091796875
2021-08-20,977.4795532226562
2021-08-23,983.895263671875
2021-08-24,993.6097412109375
2021-08-25,1002.20947265625
2021-08-26,1014.8814697265625
2021-08-27,1013.4937744140625
2021-08-30,1032.990966796875
2021-08-31,1027.4854736328125
2021-09-01,1031.5577392578125
2021-09-02,1043.9796142578125
2021-09-03,1086.796142578125
2021-09-06,1103.67724609375
2021-09-07,1110.638916015625
2021-09-08,1106.2933349609375
2021-09-09,1103.67724609375
2021-09-13,1079.083984375
2021-09-14,1077.67333984375
2021-09-15,1082.1551513671875
2021-09-16,1104.860107421875
2021-09-17,1087.72900390625
2021-09-20,1089.4580078125
2021-09-21,1094.1673583984375
2021-09-22,1105.9068603515625
2021-09-23,1132.9344482421875
2021-09-24,1129.6583251953125
2021-09-27,1148.655029296875
2021-09-28,1159.393310546875
2021-09-29,1150.2021484375
2021-09-30,1146.2889404296875
2021-10-01,1148.3138427734375
2021-10-04,1163.0789794921875
2021-10-05,1187.2174072265625
2021-10-06,1164.7625732421875
2021-10-07,1170.472900390625
2021-10-08,1215.450927734375
2021-10-11,1206.987548828125
2021-10-12,1213.8809814453125
2021-10-13,1226.234619140625
2021-10-14,1228.71435546875
2021-10-18,1231.9906005859375
2021-10-19,1243.024658203125
2021-10-20,1228.71435546875
2021-10-21,1193.26904296875
2021-10-22,1195.4986572265625
2021-10-25,1183.8502197265625
2021-10-26,1210.8095703125
2021-10-27,1195.4986572265625
2021-10-28,1182.3941650390625
2021-10-29,1154.0242919921875
2021-11-01,1154.7294921875
2021-11-02,1137.89404296875
2021-11-03,1130.06787109375
2021-11-04,1137.0067138671875
2021-11-08,1138.4173583984375
2021-11-09,1147.40380859375
2021-11-10,1160.2352294921875
2021-11-11,1162.35107421875
2021-11-12,1179.8917236328125
2021-11-15,1172.9300537109375
2021-11-16,1145.6748046875
2021-11-17,1121.149658203125
2021-11-18,1125.3812255859375
2021-11-22,1075.5345458984375
2021-11-23,1085.5904541015625
2021-11-24,1069.9154052734375
2021-11-25,1134.3221435546875
2021-11-26,1097.761962890625
2021-11-29,1110.9119873046875
2021-11-30,1094.48583984375
2021-12-01,1122.5146484375
2021-12-02,1129.7265625
2021-12-03,1095.7825927734375
2021-12-06,1075.0113525390625
2021-12-07,1083.7703857421875
2021-12-08,1100.2645263671875
2021-12-09,1117.7142333984375
2021-12-10,1118.851806640625
2021-12-13,1096.4197998046875
2021-12-14,1082.996826171875
2021-12-15,1079.8345947265625
2021-12-16,1093.80322265625
2021-12-17,1064.932861328125
2021-12-20,1036.2216796875
2021-12-21,1051.646484375
2021-12-22,1076.60400390625
2021-12-23,1076.2171630859375
2021-12-24,1079.652587890625
2021-12-27,1078.4923095703125
2021-12-28,1091.30078125
2021-12-29,1093.1663818359375
2021-12-30,1073.4189453125
2021-12-31,1077.5367431640625
2022-01-03,1093.780517578125
2022-01-04,1118.465087890625
2022-01-05,1123.6976318359375
2022-01-06,1099.5364990234375
2022-01-07,1108.4093017578125
2022-01-10,1109.3193359375
2022-01-11,1117.3048095703125
2022-01-12,1147.130859375
2022-01-13,1153.592041015625
2022-01-14,1155.275390625
2022-01-17,1161.304443359375
2022-01-18,1147.4493408203125
2022-01-19,1147.3582763671875
2022-01-20,1127.2696533203125
2022-01-21,1127.45166015625
2022-01-24,1081.9730224609375
2022-01-25,1079.8572998046875
2022-01-27,1063.863525390625
2022-01-28,1062.83984375
2022-01-31,1085.9317626953125
2022-02-01,1082.337158203125
2022-02-02,1084.5438232421875
2022-02-03,1070.529541015625
2022-02-04,1060.7694091796875
2022-02-07,1054.3084716796875
2022-02-08,1072.031005859375
2022-02-09,1084.5211181640625
2022-02-10,1083.406494140625
2022-02-11,1081.29052734375
2022-02-14,1064.068359375
2022-02-15,1100.1964111328125
2022-02-16,1097.9212646484375
2022-02-17,1111.82177734375
2022-02-18,1103.1312255859375
2022-02-21,1091.9833984375
2022-02-22,1087.023681640625
2022-02-23,1080.22119140625
2022-02-24,1026.393310546875
2022-02-25,1039.224853515625
2022-02-28,1073.62353515625
2022-03-02,1091.3690185546875
2022-03-03,1082.1551513671875
2022-03-04,1058.1533203125
2022-03-07,1019.022216796875
2022-03-08,1017.1793212890625
2022-03-09,1071.1436767578125
2022-03-10,1088.50244140625
2022-03-11,1091.6419677734375
2022-03-14,1100.605712890625
2022-03-15,1075.398193359375
2022-03-16,1093.55322265625
2022-03-17,1129.2032470703125
2022-03-21,1122.6966552734375
2022-03-22,1151.703857421875
2022-03-23,1155.366455078125
2022-03-24,1173.316650390625
2022-03-25,1181.1429443359375
2022-03-28,1193.018798828125
2022-03-29,1193.2916259765625
2022-03-30,1216.2244873046875
2022-03-31,1198.8428955078125
2022-04-01,1208.443603515625
2022-04-04,1212.015625
2022-04-05,1194.88427734375
2022-04-06,1191.699462890625
2022-04-07,1170.677734375
2022-04-08,1190.1522216796875
2022-04-11,1187.6724853515625
2022-04-12,1165.30859375
2022-04-13,1161.0313720703125
2022-04-18,1157.4822998046875
2022-04-19,1201.595703125
2022-04-20,1236.9273681640625
2022-04-21,1265.8890380859375
2022-04-22,1255.2872314453125
2022-04-25,1226.2574462890625
2022-04-26,1262.9539794921875
2022-04-27,1264.1827392578125
2022-04-28,1283.065673828125
2022-04-29,1269.597412109375
2022-05-02,1265.1383056640625
2022-05-04,1225.64306640625
2022-05-05,1201.6412353515625
2022-05-06,1192.42724609375
2022-05-09,1145.8568115234375
2022-05-10,1125.9954833984375
2022-05-11,1114.4609375
2022-05-12,1091.755859375
2022-05-13,1104.132080078125
2022-05-16,1104.4051513671875
2022-05-17,1150.7935791015625
2022-05-18,1154.979736328125
2022-05-19,1128.361572265625
2022-05-20,1194.15625
2022-05-23,1186.1708984375
2022-05-24,1190.2431640625
2022-05-25,1188.491455078125
2022-05-26,1177.16162109375
2022-05-27,1171.7015380859375
2022-05-30,1212.51611328125
2022-05-31,1197.8873291015625
2022-06-01,1198.2742919921875
2022-06-02,1239.5892333984375
2022-06-03,1264.7059326171875
2022-06-06,1259.2685546875
2022-06-07,1261.6346435546875
2022-06-08,1239.4755859375
2022-06-09,1273.46484375
2022-06-10,1235.0164794921875
2022-06-13,1211.6514892578125
2022-06-14,1195.8170166015625
2022-06-15,1181.3475341796875
2022-06-16,1164.8309326171875
2022-06-17,1178.481201171875
2022-06-20,1157.118408203125
2022-06-21,1175.796630859375
2022-06-22,1140.0780029296875
2022-06-23,1121.581787109375
2022-06-24,1137.5528564453125
2022-06-27,1134.185791015625
2022-06-28,1150.1337890625
2022-06-29,1173.9993896484375
2022-06-30,1181.052001953125
2022-07-01,1095.987548828125
2022-07-04,1098.2623291015625
2022-07-05,1107.157958984375
2022-07-06,1097.4207763671875
2022-07-07,1086.6141357421875
2022-07-08,1088.1158447265625
2022-07-11,1102.9036865234375
2022-07-12,1101.333740234375
2022-07-13,1081.8138427734375
2022-07-14,1090.7320556640625
2022-07-15,1092.847900390625
2022-07-18,1102.15283203125
2022-07-19,1108.9097900390625
2022-07-20,1138.89501953125
2022-07-21,1131.29638671875
2022-07-22,1138.940673828125
2022-07-25,1101.3111572265625
2022-07-26,1101.8116455078125
2022-07-27,1100.7652587890625
2022-07-28,1118.0101318359375
2022-07-29,1141.829833984375
2022-08-01,1171.5877685546875
2022-08-02,1176.0467529296875
2022-08-03,1185.9205322265625
2022-08-04,1170.245361328125
2022-08-05,1153.00048828125
2022-08-08,1168.0841064453125
2022-08-10,1175.068603515625
2022-08-11,1178.9815673828125
2022-08-12,1198.046630859375
2022-08-16,1206.3734130859375
2022-08-17,1212.67529296875
2022-08-18,1214.87451171875
2022-08-19,1193.213623046875
2022-08-22,1189.904052734375
2022-08-23,1208.2552490234375
2022-08-24,1205.0369873046875
2022-08-25,1201.5218505859375
2022-08-26,1195.108154296875
2022-08-29,1185.8184814453125
2022-08-30,1204.21533203125
2022-09-01,1168.81396484375
2022-09-02,1155.1646728515625
2022-09-05,1173.1051025390625
2022-09-06,1185.4532470703125
2022-09-07,1178.5601806640625
2022-09-08,1180.226318359375
2022-09-09,1172.8768310546875
2022-09-12,1186.0010986328125
2022-09-13,1195.906982421875
2022-09-14,1181.572998046875
2022-09-15,1169.8638916015625
2022-09-16,1140.8763427734375
2022-09-19,1142.35986328125
2022-09-20,1142.54248046875
2022-09-21,1145.6925048828125
2022-09-22,1134.896240234375
2022-09-23,1113.62353515625
2022-09-26,1085.252197265625
2022-09-27,1093.8800048828125
2022-09-28,1064.7554931640625
2022-09-29,1061.4915771484375
2022-09-30,1085.434814453125
2022-10-03,1081.6688232421875
2022-10-04,1101.61767578125
2022-10-06,1105.680419921875
2022-10-07,1110.359619140625
2022-10-10,1098.2396240234375
2022-10-11,1076.3734130859375
2022-10-12,1084.293701171875
2022-10-13,1087.7401123046875
2022-10-14,1082.216552734375
2022-10-17,1099.5863037109375
2022-10-18,1118.9873046875
2022-10-19,1138.4569091796875
2022-10-20,1141.5155029296875
2022-10-21,1128.2769775390625
2022-10-24,1132.0430908203125
2022-10-25,1114.5592041015625
2022-10-27,1118.941650390625
2022-10-28,1153.1790771484375
2022-10-31,1163.8837890625
2022-11-01,1154.8680419921875
2022-11-02,1162.08056640625
2022-11-03,1166.4173583984375
2022-11-04,1183.58154296875
2022-11-07,1189.904052734375
2022-11-09,1188.7171630859375
2022-11-10,1174.337646484375
2022-11-11,1201.407958984375
2022-11-14,1195.58740234375
2022-11-15,1190.2237548828125
2022-11-16,1183.3990478515625
2022-11-17,1186.45751953125
2022-11-18,1185.8184814453125
2022-11-21,1164.4771728515625
2022-11-22,1170.9366455078125
2022-11-23,1167.2845458984375
2022-11-24,1177.3505859375
2022-11-25,1194.9256591796875
2022-11-28,1235.987548828125
2022-11-29,1238.110107421875
2022-11-30,1246.85205078125
2022-12-01,1243.17724609375
2022-12-02,1242.6522216796875
2022-12-05,1224.5294189453125
2022-12-06,1228.067138671875
2022-12-07,1209.9443359375
2022-12-08,1209.37353515625
2022-12-09,1191.04541015625
2022-12-12,1192.8712158203125
2022-12-13,1198.3037109375
2022-12-14,1193.9669189453125
2022-12-15,1177.008056640625
2022-12-16,1171.187744140625
2022-12-19,1186.5716552734375
2022-12-20,1196.843017578125
2022-12-21,1179.8155517578125
2022-12-22,1176.7569580078125
2022-12-23,1142.245849609375
2022-12-26,1152.22021484375
2022-12-27,1161.64697265625
2022-12-28,1161.5328369140625
2022-12-29,1161.0078125
2022-12-30,1162.7880859375
2023-01-02,1175.8896484375
2023-01-03,1167.2845458984375
2023-01-04,1149.7095947265625
2023-01-05,1147.6553955078125
2023-01-06,1158.086181640625
2023-01-09,1185.4302978515625
2023-01-10,1167.90087890625
2023-01-11,1153.1790771484375
2023-01-12,1128.2769775390625
2023-01-13,1126.451171875
2023-01-16,1115.723388671875
2023-01-17,1131.56396484375
2023-01-18,1129.692138671875
2023-01-19,1128.4825439453125
2023-01-20,1115.0615234375
2023-01-23,1109.4237060546875
2023-01-24,1102.873046875
2023-01-25,1087.6259765625
2023-01-27,1066.992431640625
2023-01-30,1077.218017578125
2023-01-31,1074.5244140625
2023-02-01,1068.1563720703125
2023-02-02,1062.2447509765625
2023-02-03,1063.1806640625
2023-02-06,1055.169189453125
2023-02-07,1052.6356201171875
2023-02-08,1073.6573486328125
2023-02-09,1075.52880859375
2023-02-10,1066.6728515625
2023-02-13,1060.6014404296875
2023-02-14,1085.5947265625
2023-02-15,1110.1768798828125
2023-02-16,1109.3094482421875
2023-02-17,1113.94287109375
2023-02-20,1102.16552734375
2023-02-21,1111.1585693359375
2023-02-22,1085.959716796875
2023-02-23,1080.7557373046875
2023-02-24,1088.1510009765625
2023-02-27,1080.91552734375
2023-02-28,1060.2362060546875
2023-03-01,1069.982421875
2023-03-02,1061.8338623046875
2023-03-03,1088.9271240234375
2023-03-06,1099.5633544921875
2023-03-08,1103.5120849609375
2023-03-09,1076.9896240234375
2023-03-10,1060.3046875
2023-03-13,1042.8665771484375
2023-03-14,1038.9635009765625
2023-03-15,1021.205810546875
2023-03-16,1016.1157836914062
2023-03-17,1014.8377075195312
2023-03-20,1004.8632202148438
2023-03-21,1036.1102294921875
2023-03-22,1039.26025390625
2023-03-23,1026.1131591796875
2023-03-24,1005.7989501953125
2023-03-27,1021.4338989257812
2023-03-28,1026.2044677734375
2023-03-29,1020.1329956054688
2023-03-31,1064.116455078125
2023-04-03,1064.299072265625
2023-04-05,1061.74267578125
2023-04-06,1068.8638916015625
2023-04-10,1061.2861328125
2023-04-11,1066.535888671875
2023-04-12,1071.23779296875
2023-04-13,1075.27783203125
2023-04-17,1080.73291015625
2023-04-18,1068.3619384765625
2023-04-19,1073.6800537109375
2023-04-20,1070.9637451171875
2023-04-21,1072.310546875
2023-04-24,1076.4190673828125
2023-04-25,1084.6588134765625
2023-04-26,1078.290771484375
2023-04-27,1085.1153564453125
2023-04-28,1104.9500732421875
2023-05-02,1114.3311767578125
2023-05-03,1104.7674560546875
2023-05-04,1117.503662109375
2023-05-05,1114.650634765625
2023-05-08,1128.4139404296875
2023-05-09,1131.90625
2023-05-10,1139.6895751953125
2023-05-11,1132.2486572265625
2023-05-12,1134.097412109375
2023-05-15,1136.334228515625
2023-05-16,1120.1513671875
2023-05-17,1113.5322265625
2023-05-18,1111.1356201171875
2023-05-19,1114.7418212890625
2023-05-22,1120.6990966796875
2023-05-23,1120.49365234375
2023-05-24,1113.9659423828125
2023-05-25,1113.8289794921875
2023-05-26,1144.2088623046875
2023-05-29,1150.645263671875
2023-05-30,1150.3486328125
2023-05-31,1127.5009765625
2023-06-01,1124.46533203125
2023-06-02,1120.7904052734375
2023-06-05,1130.856201171875
2023-06-06,1131.81494140625
2023-06-07,1140.3970947265625
2023-06-08,1141.0816650390625
2023-06-09,1133.001953125
2023-06-12,1134.006103515625
2023-06-13,1150.759521484375
2023-06-14,1164.910888671875
2023-06-15,1165.23046875
2023-06-16,1176.574462890625
2023-06-19,1164.8880615234375
2023-06-20,1167.3074951171875
2023-06-21,1170.59423828125
2023-06-22,1157.4471435546875
2023-06-23,1147.974853515625
2023-06-26,1139.210205078125
2023-06-27,1139.62109375
2023-06-28,1154.708251953125
2023-06-30,1164.1805419921875
2023-07-03,1194.0582275390625
2023-07-04,1181.755615234375
2023-07-05,1179.8155517578125
2023-07-06,1204.5804443359375
2023-07-07,1202.2296142578125
2023-07-10,1248.5411376953125
2023-07-11,1262.076171875
2023-07-12,1263.4683837890625
2023-07-13,1252.170166015625
2023-07-14,1251.1202392578125
2023-07-17,1276.6842041015625
2023-07-18,1287.52587890625
2023-07-19,1297.294921875
2023-07-20,1295.723876953125
2023-07-21,1255.6134033203125
2023-07-24,1230.216796875
2023-07-25,1229.425537109375
2023-07-26,1249.4063720703125
2023-07-27,1237.7838134765625
2023-07-28,1250.2225341796875
2023-07-31,1260.8065185546875
2023-08-01,1242.9769287109375
2023-08-02,1229.697509765625
2023-08-03,1224.5291748046875
2023-08-04,1241.171630859375
2023-08-07,1248.244140625
2023-08-08,1240.7264404296875
2023-08-09,1248.911865234375
2023-08-10,1254.4759521484375
2023-08-11,1259.767822265625
2023-08-14,1274.6546630859375
2023-08-16,1273.6160888671875
2023-08-17,1255.2425537109375
2023-08-18,1264.54052734375
2023-08-21,1250.74267578125
2023-08-22,1250.44482421875
2023-08-23,1251.8345947265625
2023-08-24,1230.7904052734375
2023-08-25,1225.1075439453125
2023-08-28,1212.8978271484375
2023-08-29,1201.2838134765625
2023-08-30,1200.1422119140625
2023-08-31,1194.65771484375
2023-09-01,1197.4619140625
2023-09-04,1196.494140625
2023-09-05,1202.8968505859375
2023-09-06,1205.4281005859375
2023-09-07,1207.06591796875
2023-09-08,1215.1064453125
2023-09-11,1228.20947265625
2023-09-12,1210.4659423828125
2023-09-13,1216.52099609375
2023-09-14,1217.6376953125
2023-09-15,1219.8961181640625
2023-09-18,1209.274658203125
2023-09-20,1182.323974609375
2023-09-21,1173.712890625
2023-09-22,1168.8240966796875
2023-09-25,1161.6273193359375
2023-09-26,1162.6446533203125
2023-09-27,1175.7476806640625
2023-09-28,1158.4755859375
2023-09-29,1163.8856201171875
2023-10-03,1150.55908203125
2023-10-04,1148.5738525390625
2023-10-05,1148.549072265625
2023-10-06,1150.4847412109375
2023-10-09,1140.6822509765625
2023-10-10,1145.719970703125
2023-10-11,1163.910400390625
2023-10-12,1166.0693359375
2023-10-13,1166.0198974609375
2023-10-16,1163.4140625
2023-10-17,1168.972900390625
2023-10-18,1153.4627685546875
2023-10-19,1144.603271484375
2023-10-20,1141.104248046875
2023-10-23,1123.2861328125
2023-10-25,1120.6802978515625
2023-10-26,1105.0709228515625
2023-10-27,1124.5765380859375
2023-10-30,1147.7548828125
2023-10-31,1135.5452880859375
2023-11-01,1140.2603759765625
2023-11-02,1151.57666015625
2023-11-03,1151.3284912109375
2023-11-06,1160.9075927734375
2023-11-07,1153.3634033203125
2023-11-08,1159.368896484375
2023-11-09,1146.787109375
2023-11-10,1148.946044921875
2023-11-13,1148.7972412109375
2023-11-15,1169.5684814453125
2023-11-16,1171.6778564453125
2023-11-17,1169.121826171875
2023-11-20,1166.044677734375
2023-11-21,1180.7109375
2023-11-22,1185.326904296875
2023-11-23,1188.9500732421875
2023-11-24,1188.1558837890625
2023-11-28,1188.404052734375
2023-11-29,1191.5308837890625
2023-11-30,1179.9913330078125
2023-12-01,1188.3544921875
2023-12-04,1201.209228515625
2023-12-05,1209.9197998046875
2023-12-06,1221.5091552734375
2023-12-07,1219.4990234375
2023-12-08,1218.853759765625
2023-12-11,1220.6405029296875
2023-12-12,1203.1202392578125
2023-12-13,1208.03369140625
2023-12-14,1223.0228271484375
2023-12-15,1238.6324462890625
2023-12-18,1251.239013671875
2023-12-19,1269.6527099609375
2023-12-20,1254.2913818359375
2023-12-21,1271.8614501953125
2023-12-22,1273.1021728515625
2023-12-26,1279.554443359375
2023-12-27,1283.922119140625
2023-12-28,1293.203369140625
2023-12-29,1282.9791259765625
2024-01-01,1285.6097412109375
2024-01-02,1296.255859375
2024-01-03,1282.16015625
2024-01-04,1288.7860107421875
2024-01-05,1294.2705078125
2024-01-08,1284.17041015625
2024-01-09,1280.7703857421875
2024-01-10,1315.3148193359375
2024-01-11,1349.9088134765625
2024-01-12,1360.6541748046875
2024-01-15,1383.8822021484375
2024-01-16,1364.5255126953125
2024-01-17,1351.5714111328125
2024-01-18,1357.8995361328125
2024-01-19,1357.4031982421875
2024-01-23,1318.8138427734375
2024-01-24,1334.00146484375
2024-01-25,1343.1337890625
2024-01-29,1437.4111328125
2024-01-30,1397.2830810546875
2024-01-31,1416.1434326171875
2024-02-01,1416.1683349609375
2024-02-02,1446.990234375
2024-02-05,1428.452392578125
2024-02-06,1417.3099365234375
2024-02-07,1431.554443359375
2024-02-08,1439.4708251953125
2024-02-09,1450.0177001953125
2024-02-12,1441.679443359375
2024-02-13,1454.335693359375
2024-02-14,1470.4912109375
2024-02-15,1459.79541015625
2024-02-16,1449.843994140625
2024-02-19,1463.17041015625
2024-02-20,1460.21728515625
2024-02-21,1456.916748046875
2024-02-22,1470.863525390625
2024-02-23,1482.6512451171875
2024-02-26,1476.3974609375
2024-02-27,1474.73486328125
2024-02-28,1444.930419921875
2024-02-29,1450.0675048828125
2024-03-01,1481.1622314453125
2024-03-04,1496.3250732421875
2024-03-05,1489.177978515625
2024-03-06,1491.957275390625
2024-03-07,1468.059326171875
2024-03-11,1455.8248291015625
2024-03-12,1464.5849609375
2024-03-13,1421.6527099609375
2024-03-14,1420.957763671875
2024-03-15,1407.80517578125
2024-03-18,1428.899169921875
2024-03-19,1414.778564453125
2024-03-20,1433.1427001953125
2024-03-21,1440.3145751953125
2024-03-22,1444.3348388671875
2024-03-26,1430.983642578125
2024-03-27,1481.8818359375
2024-03-28,1474.933349609375
2024-04-01,1473.8662109375
2024-04-02,1476.025146484375
2024-04-03,1460.7880859375
2024-04-04,1452.1767578125
2024-04-05,1449.3724365234375
2024-04-08,1475.057373046875
2024-04-09,1452.896484375
2024-04-10,1468.7044677734375
2024-04-12,1456.370849609375
2024-04-15,1454.062744140625
2024-04-16,1454.98095703125
2024-04-18,1453.5665283203125
2024-04-19,1459.323974609375
2024-04-22,1468.9774169921875
2024-04-23,1448.603271484375
2024-04-24,1439.5205078125
2024-04-25,1449.2484130859375
2024-04-26,1441.8780517578125
2024-04-29,1454.2613525390625
2024-04-30,1456.221923828125
2024-05-02,1455.775146484375
2024-05-03,1423.46435546875
2024-05-06,1409.095703125
2024-05-07,1391.17822265625
2024-05-08,1408.1278076171875
2024-05-09,1383.8822021484375
2024-05-10,1397.0845947265625
2024-05-13,1392.394287109375
2024-05-14,1409.6416015625
2024-05-15,1405.86962890625
2024-05-16,1414.8778076171875
2024-05-17,1425.15185546875
2024-05-21,1425.57373046875
2024-05-22,1449.91845703125
2024-05-23,1475.1319580078125
2024-05-24,1469.37451171875
2024-05-27,1455.4774169921875
2024-05-28,1445.501220703125
2024-05-29,1430.1895751953125
2024-05-30,1414.3814697265625
2024-05-31,1419.8907470703125
2024-06-03,1499.228515625
2024-06-04,1387.0091552734375
2024-06-05,1410.3116455078125
2024-06-06,1421.0819091796875
2024-06-07,1459.1500244140625
2024-06-10,1460.5894775390625
2024-06-11,1445.9727783203125
2024-06-12,1452.57373046875
2024-06-13,1454.4847412109375
2024-06-14,1466.6944580078125
2024-06-18,1470.1439208984375
2024-06-19,1447.9332275390625
2024-06-20,1462.87255859375
2024-06-21,1443.515869140625
2024-06-24,1430.88427734375
2024-06-25,1443.46630859375
2024-06-26,1502.9013671875
2024-06-27,1519.3050537109375
2024-06-28,1553.89892578125
2024-07-01,1548.6875
2024-07-02,1553.675537109375
2024-07-03,1541.019287109375
2024-07-04,1542.6075439453125
2024-07-05,1576.9532470703125
2024-07-08,1589.1380615234375
2024-07-09,1578.5911865234375
2024-07-10,1572.5855712890625
2024-07-11,1569.036865234375
2024-07-12,1584.9937744140625
2024-07-15,1585.4901123046875
2024-07-16,1564.669189453125
2024-07-18,1575.0177001953125
2024-07-19,1543.7242431640625
2024-07-22,1489.6495361328125
2024-07-23,1476.96826171875
2024-07-24,1484.7109375
2024-07-25,1481.435302734375
2024-07-26,1497.9381103515625
2024-07-29,1508.931640625
2024-07-30,1502.0328369140625
2024-07-31,1494.364501953125
2024-08-01,1504.1671142578125
2024-08-02,1488.309326171875
2024-08-05,1436.69140625
2024-08-06,1445.352294921875
2024-08-07,1454.062744140625
2024-08-08,1438.4781494140625
2024-08-09,1463.46826171875
2024-08-12,1449.8936767578125
2024-08-13,1452.8717041015625
2024-08-14,1451.109619140625
2024-08-16,1467.339599609375
2024-08-19,1482.4791259765625
2024-08-20,1489.9990234375
2024-08-21,1492.7132568359375
2024-08-22,1492.1654052734375
2024-08-23,1494.008056640625
2024-08-26,1506.5828857421875
2024-08-27,1494.481201171875
2024-08-28,1492.33984375
2024-08-29,1514.874755859375
2024-08-30,1503.6197509765625
2024-09-02,1510.2183837890625
2024-09-03,1503.1217041015625
2024-09-04,1508.525146484375
2024-09-05,1487.035888671875
2024-09-06,1458.997802734375
2024-09-09,1456.63232421875
2024-09-10,1455.7110595703125
2024-09-11,1445.7259521484375
2024-09-12,1473.913330078125
2024-09-13,1466.766845703125
